weekday,home_region,d_1,d_2,d_3,d_4,d_5,d_6,d_7,d_8,d_9,d_10,d_11,d_12,d_13,d_14,d_15,d_16,d_17,d_18,d_19,d_20,d_21,d_22,d_23,d_24,d_25,d_26,d_27,d_28,d_29,d_30,d_31,d_32,d_33,d_34,d_35,d_36,d_37,d_38,d_39,d_40,d_41,d_42,d_43,d_44,d_45,d_46,d_47,d_48,d_49,d_50,d_51,d_52,d_53,d_54,d_55,d_56,d_57,d_58,d_59,d_60
2,d_57,0.53430003,1.8152,1.8295,1.8295,1.8295,1.8419,1.847,1.847,1.847,1.8582,1.8582,1.8582,1.8952,1.8952,1.8952,1.8952,1.9265,1.9908,2.0028999,2.0028999,2.0123,2.0123,2.0332999,2.0332999,2.0332999,3.1602001,3.2181001,7.9485998,7.9485998,8.0621996,8.4401999,8.4449997,8.4474001,8.5783997,8.6035995,8.7325001,8.7664003,8.7664003,8.7664003,8.8028002,8.8292999,8.8392,10.6539,10.6539,10.8182,10.9125,10.9202,10.9301,11.1278,11.1563,11.1563,11.2589,11.6128,12.8079,17.8624,23.2792,99.365402,99.402603,99.818199,100
3,d_57,0.5187,1.775,1.7869999,1.7869999,1.7869999,1.8019,1.8019,1.8019,1.8019,1.8214999,1.8214999,1.8214999,1.8537,1.8537,1.8537,1.8537,1.886,1.942,1.9565001,1.9565001,1.967,1.967,1.9863,1.9863,1.9863,3.0685999,3.1129,7.9042001,7.9042001,7.9875002,8.3712997,8.3774004,8.3859997,8.4911003,8.5135002,8.6451998,8.6773005,8.6773005,8.6773005,8.7075005,8.7279997,8.7349005,10.6028,10.6028,10.7645,10.8642,10.8676,10.8862,11.084,11.104,11.104,11.2159,11.6362,12.9708,17.9475,23.569,99.420197,99.4561,99.8433,100
4,d_57,0.54659998,1.9316,1.9518,1.9518,1.9518,1.9684,1.9724,1.9724,1.9724,1.9866,1.9866,1.9866,2.0199001,2.0199001,2.0199001,2.0199001,2.0627,2.1368001,2.1519001,2.1519001,2.1619999,2.1619999,2.1891,2.1891,2.1891,3.3559,3.4065001,8.1743002,8.1743002,8.2805996,8.7223997,8.7270002,8.7270002,8.8416996,8.8866997,9.0236998,9.0576,9.0576,9.0576,9.1001997,9.1251001,9.1429005,11.0576,11.0576,11.2315,11.3442,11.3489,11.3716,11.5631,11.5918,11.5918,11.7101,12.1496,13.512,18.705,24.5028,99.424797,99.454399,99.8405,100
5,d_57,0.67259997,2.3662,2.3931,2.3931,2.3931,2.415,2.4347999,2.4347999,2.4347999,2.4509001,2.4509001,2.4509001,2.4883001,2.4883001,2.4883001,2.4883001,2.5414,2.6291001,2.661,2.661,2.6773,2.6773,2.7142,2.7142,2.7142,4.1350999,4.1760998,9.2653999,9.2653999,9.3726997,9.8653002,9.8739004,9.8739004,10.0092,10.0571,10.2057,10.24,10.24,10.24,10.2725,10.2965,10.3147,12.0398,12.0398,12.2653,12.352,12.3621,12.3786,12.6132,12.6363,12.6363,12.7707,13.2371,14.5872,19.801399,25.710899,99.329597,99.367401,99.8125,100
6,d_57,0.52789998,1.9912,2.0053,2.0053,2.0053,2.0162001,2.0162001,2.0162001,2.0162001,2.0402999,2.0402999,2.0402999,2.0780001,2.0780001,2.0780001,2.0806,2.1233001,2.2133999,2.2365999,2.2365999,2.2579,2.2579,2.2894001,2.2894001,2.2894001,3.5613999,3.5906,8.4981003,8.4981003,8.5852003,9.0368996,9.0440998,9.0440998,9.1204996,9.1652002,9.2930002,9.3143997,9.3168001,9.3168001,9.3430004,9.3613005,9.3668003,11.1992,11.1992,11.3622,11.4612,11.4664,11.4788,11.6627,11.6948,11.6948,11.8001,12.2425,13.4935,18.598,24.3071,99.403198,99.434303,99.832703,100
0,d_58,0.4707,0.62440002,0.63230002,0.63230002,0.63230002,0.63230002,0.63230002,0.63230002,0.63230002,0.63230002,0.63230002,0.63230002,0.63230002,0.63230002,0.63230002,0.63230002,0.6383,0.6383,0.6383,0.6383,0.6383,0.6383,0.64459997,0.64459997,0.64459997,0.68989998,0.68989998,0.75080001,0.75080001,0.75080001,0.75080001,0.78299999,0.8283,6.0285001,6.0553999,6.7617002,15.1805,15.1805,15.1805,15.1805,15.1805,15.1805,15.1805,15.1805,15.251,15.4092,15.4092,15.8222,17.4676,17.4676,17.4676,17.7339,17.7698,17.7698,17.7698,18.083099,18.172501,78.426201,78.7145,100
1,d_58,0.46259999,0.59909999,0.60720003,0.60720003,0.60720003,0.60720003,0.60720003,0.60720003,0.60720003,0.60720003,0.60720003,0.60720003,0.60720003,0.60720003,0.60720003,0.60720003,0.60720003,0.60720003,0.60720003,0.60720003,0.60720003,0.60720003,0.60720003,0.60720003,0.60720003,0.6142,0.6142,0.64310002,0.64310002,0.64310002,0.64310002,0.66680002,0.7899,5.9646001,5.9712,6.7740002,15.0832,15.0832,15.0832,15.0832,15.0832,15.0832,15.0832,15.0832,15.1403,15.3175,15.3175,15.741,17.455099,17.455099,17.455099,17.707701,17.7421,17.7421,17.7421,18.065901,18.1534,77.208099,77.494797,100
2,d_58,0.30970001,0.37869999,0.37869999,0.37869999,0.37869999,0.37869999,0.37869999,0.37869999,0.37869999,0.37869999,0.37869999,0.37869999,0.37869999,0.37869999,0.37869999,0.37869999,0.37869999,0.37869999,0.37869999,0.37869999,0.37869999,0.37869999,0.37869999,0.37869999,0.37869999,0.38609999,0.38609999,0.42199999,0.42199999,0.42199999,0.42199999,0.4382,0.44690001,5.0714002,5.1019001,5.7220001,13.337,13.337,13.337,13.337,13.337,13.337,13.337,13.337,13.3787,13.4871,13.4871,13.8463,15.8101,15.8101,15.8101,15.9762,16.001499,16.001499,16.001499,16.285999,16.3564,77.716599,77.955101,100
3,d_58,0.33149999,0.4127,0.4127,0.4127,0.4127,0.4127,0.4127,0.4127,0.4127,0.4127,0.4127,0.4127,0.4127,0.4127,0.4127,0.4127,0.42340001,0.42340001,0.42340001,0.42340001,0.42340001,0.42340001,0.42340001,0.42340001,0.42340001,0.44679999,0.44679999,0.49680001,0.49680001,0.49680001,0.49680001,0.5054,0.53460002,5.3042002,5.3042002,5.9931002,14.171,14.171,14.171,14.171,14.171,14.171,14.171,14.171,14.2221,14.4232,14.4232,14.8305,16.4149,16.4149,16.4149,16.606199,16.643999,16.643999,16.643999,16.947001,17.031099,78.052803,78.286598,100
4,d_58,0.33340001,0.4219,0.4364,0.4364,0.4364,0.4364,0.4364,0.4364,0.4364,0.4364,0.4364,0.4364,0.4364,0.4364,0.4364,0.4364,0.4364,0.4364,0.4364,0.4364,0.4364,0.4364,0.4364,0.4364,0.4364,0.44510001,0.44510001,0.4858,0.4858,0.4858,0.4858,0.51779997,0.6415,6.0955,6.0955,6.8580999,16.0161,16.0161,16.0161,16.0161,16.0161,16.0161,16.0161,16.0161,16.056499,16.237801,16.237801,16.658701,18.6544,18.6544,18.6544,18.8636,18.8857,18.8857,18.8857,19.192301,19.2673,76.575699,76.858002,100
5,d_58,0.47679999,0.59579998,0.59579998,0.59579998,0.59579998,0.59579998,0.59579998,0.59579998,0.59579998,0.59579998,0.59579998,0.59579998,0.59579998,0.59579998,0.59579998,0.59579998,0.59579998,0.59579998,0.59579998,0.59579998,0.59579998,0.59579998,0.60399997,0.60399997,0.60399997,0.65149999,0.65149999,0.71310002,0.71310002,0.71310002,0.71310002,0.74629998,0.75959998,5.9404001,5.9496999,6.7990999,15.5915,15.5984,15.5984,15.5984,15.5984,15.5984,15.5984,15.5984,15.6785,15.8378,15.8378,16.227301,17.9146,17.9146,17.9146,18.1817,18.217699,18.217699,18.217699,18.577,18.6819,77.5839,77.936699,100
6,d_58,0.36539999,0.4499,0.4499,0.4499,0.4499,0.4499,0.4499,0.4499,0.4499,0.4499,0.4499,0.4499,0.4499,0.4499,0.4499,0.4499,0.46079999,0.46079999,0.46079999,0.46079999,0.46079999,0.46079999,0.46849999,0.46849999,0.46849999,0.49020001,0.49020001,0.51990002,0.51990002,0.51990002,0.51990002,0.52640003,0.53909999,5.8179002,5.8278999,6.5112,14.8742,14.8742,14.8742,14.8742,14.8742,14.8742,14.8742,14.8742,14.9218,15.219,15.219,15.574,17.2391,17.2391,17.2391,17.446199,17.4762,17.4762,17.4762,17.791,17.875601,77.513603,77.803398,100
0,d_59,0.2475,0.65600002,0.68730003,0.68730003,0.69209999,0.69209999,0.69209999,0.69209999,0.69209999,0.69209999,0.69209999,0.69209999,0.69209999,0.69209999,0.69209999,0.69209999,0.73769999,0.73769999,0.73769999,0.73769999,0.73769999,0.73769999,0.7489,0.7489,0.7489,1.0930001,1.126,1.6391,1.6391,1.6899,1.806,1.8806,1.9499,6.8308001,6.9053998,11.6332,11.7527,11.7747,11.7747,11.7747,11.7747,11.7747,11.7747,11.7747,11.8314,11.984,11.984,11.9918,12.1809,12.1809,12.1809,12.2452,14.5401,14.5791,14.6866,26.692101,27.689301,27.8951,95.462997,100
1,d_59,0.1894,0.5575,0.59240001,0.60619998,0.60619998,0.60619998,0.6214,0.6214,0.6214,0.6214,0.6214,0.6214,0.6214,0.6214,0.6214,0.6214,0.64910001,0.64910001,0.64910001,0.64910001,0.64910001,0.64910001,0.65469998,0.65469998,0.65469998,0.9296,0.9296,1.3332,1.3332,1.3392,1.4278001,1.499,1.5486,6.2421999,6.2946,10.6386,10.7592,10.7852,10.7852,10.7852,10.7852,10.7852,10.7852,10.7852,10.8209,11.1045,11.1045,11.1045,11.2863,11.2863,11.2863,11.331,13.8113,13.8258,13.913,27.907499,28.754499,29.004999,95.519699,100
2,d_59,0.16850001,0.4743,0.4937,0.4937,0.50620002,0.50620002,0.50620002,0.50620002,0.50620002,0.50620002,0.50620002,0.50620002,0.50620002,0.50620002,0.50620002,0.50620002,0.5316,0.5316,0.5316,0.5316,0.5316,0.5316,0.5316,0.5316,0.5316,0.76679999,0.7906,1.1885,1.1885,1.223,1.2984999,1.3674999,1.4122,5.2908001,5.3428001,9.7126999,9.8254004,9.8402004,9.8402004,9.8402004,9.8402004,9.8402004,9.8402004,9.8402004,9.8762999,10.1332,10.1332,10.1332,10.3169,10.3169,10.3169,10.3607,12.5472,12.5803,12.6704,25.3095,26.135401,26.2999,95.869301,100
3,d_59,0.1779,0.4991,0.5187,0.5187,0.52539998,0.52539998,0.52539998,0.52539998,0.52539998,0.52539998,0.52539998,0.52539998,0.52539998,0.52539998,0.52539998,0.52539998,0.54540002,0.54540002,0.54540002,0.54540002,0.54540002,0.54540002,0.54540002,0.54540002,0.54540002,0.79820001,0.79820001,1.1696,1.1696,1.1759,1.2701,1.3336,1.3838,4.6686001,4.7242999,9.6018,9.7191,9.7354002,9.7354002,9.7354002,9.7354002,9.7354002,9.7354002,9.7354002,9.7741003,10.065,10.065,10.065,10.245,10.245,10.245,10.3018,12.6853,12.7185,12.8148,25.6091,26.4652,26.722799,95.254204,100
4,d_59,0.1443,0.48140001,0.51630002,0.51630002,0.51630002,0.51630002,0.51630002,0.51630002,0.51630002,0.51630002,0.51630002,0.51630002,0.51630002,0.51630002,0.51630002,0.51630002,0.54869998,0.54869998,0.54869998,0.54869998,0.54869998,0.54869998,0.54869998,0.54869998,0.54869998,0.83380002,0.85460001,1.2688,1.2688,1.3139,1.4179,1.4906,1.5283999,5.9419999,6.0244002,10.8759,11.0153,11.0324,11.0324,11.0324,11.0324,11.0324,11.0324,11.0324,11.0637,11.3211,11.3211,11.3211,11.4962,11.4962,11.4962,11.546,13.9081,13.9459,14.0436,26.9541,27.858999,28.0737,95.447502,100
5,d_59,0.2617,0.676,0.71820003,0.71820003,0.71820003,0.71820003,0.71820003,0.71820003,0.71820003,0.71820003,0.71820003,0.71820003,0.71820003,0.71820003,0.71820003,0.71820003,0.76639998,0.77179998,0.77179998,0.77179998,0.77179998,0.77179998,0.78200001,0.78200001,0.78200001,1.1051,1.1051,1.5477999,1.5477999,1.5692,1.6795,1.7563,1.7931,6.2778001,6.3713002,11.3986,11.5299,11.5725,11.5725,11.5725,11.5725,11.5725,11.5725,11.5725,11.6508,11.8985,11.8985,11.8985,12.1307,12.1307,12.1307,12.2095,14.6882,14.7246,14.8303,28.4147,29.356501,29.599899,95.2463,100
6,d_59,0.2121,0.60729998,0.6383,0.6383,0.65069997,0.65069997,0.65069997,0.65069997,0.65069997,0.65069997,0.65069997,0.65069997,0.65069997,0.65069997,0.65069997,0.65069997,0.70719999,0.71869999,0.71869999,0.71869999,0.71869999,0.71869999,0.72960001,0.72960001,0.72960001,1.0202,1.0202,1.4351,1.4351,1.4461,1.5457,1.6349,1.6753,6.3676,6.4449,11.1444,11.2296,11.2692,11.2692,11.2692,11.2692,11.2692,11.2692,11.2692,11.3214,11.587,11.587,11.587,11.7852,11.7852,11.7852,11.8393,14.3293,14.3612,14.4768,27.6499,28.6213,28.8522,95.5336,100
0,d_6,0.0339,3.5369,5.2511001,5.4095998,5.5297999,67.996597,75.627403,82.391403,83.588303,83.620598,83.620598,83.620598,83.681503,83.681503,83.681503,83.686996,83.884499,85.2286,89.468903,89.468903,94.390602,94.7005,95.0914,95.0914,99.181099,99.279297,99.299797,99.338402,99.338402,99.387802,99.726097,99.741798,99.741798,99.747002,99.770599,99.811401,99.811401,99.811401,99.811401,99.811401,99.811401,99.811401,99.811401,99.811401,99.814201,99.814201,99.814201,99.814201,99.816597,99.816597,99.816597,99.816597,99.890701,99.890701,99.890701,99.978401,100,100,100,100
1,d_6,0.0088,3.3094001,5.0444999,5.2077999,5.3134999,67.425003,75.815697,82.757202,83.945801,83.971802,83.971802,83.971802,84.028801,84.028801,84.028801,84.031403,84.182503,85.393799,89.681198,89.681198,94.373199,94.706497,95.019798,95.019798,99.323502,99.421204,99.448303,99.482803,99.482803,99.527397,99.822403,99.828499,99.828499,99.828499,99.844803,99.871201,99.871201,99.871201,99.871201,99.871201,99.871201,99.871201,99.871201,99.871201,99.871201,99.871201,99.871201,99.871201,99.871201,99.871201,99.871201,99.871201,99.918701,99.918701,99.918701,99.975304,100,100,100,100
2,d_6,0.0034,2.6091001,4.3214002,4.4871001,4.5931001,69.9953,77.446999,83.643898,84.826401,84.852501,84.852501,84.852501,84.903099,84.903099,84.903099,84.905701,85.091904,86.109497,90.329597,90.329597,94.801399,95.123901,95.411797,95.411797,99.449997,99.515099,99.5382,99.562698,99.562698,99.597397,99.820999,99.824097,99.824097,99.829903,99.849403,99.891701,99.891701,99.891701,99.891701,99.891701,99.891701,99.891701,99.891701,99.891701,99.891701,99.894997,99.894997,99.894997,99.894997,99.894997,99.894997,99.894997,99.957802,99.957802,99.957802,99.993401,100,100,100,100
3,d_6,0,2.4686999,4.3566999,4.5072999,4.6155,70.0774,77.290604,83.266899,84.435997,84.4552,84.4552,84.4552,84.499397,84.499397,84.499397,84.499397,84.6847,85.671303,90.083801,90.083801,94.342003,94.678596,94.967102,94.967102,99.5299,99.595001,99.6073,99.627296,99.627296,99.654999,99.873901,99.890503,99.890503,99.890503,99.899902,99.931999,99.931999,99.931999,99.931999,99.931999,99.931999,99.931999,99.931999,99.931999,99.931999,99.931999,99.931999,99.931999,99.931999,99.931999,99.931999,99.931999,99.966003,99.966003,99.966003,99.989403,100,100,100,100
4,d_6,0,2.5666001,4.3627,4.4994998,4.5976,67.914497,75.692497,81.876297,83.157097,83.1828,83.1828,83.1828,83.235802,83.235802,83.235802,83.235802,83.416702,84.4534,89.530701,89.530701,94.327904,94.655899,94.944199,94.944199,99.4692,99.547203,99.562103,99.590302,99.590302,99.6231,99.851303,99.855499,99.855499,99.858299,99.883499,99.910896,99.910896,99.910896,99.910896,99.910896,99.910896,99.910896,99.910896,99.910896,99.910896,99.910896,99.910896,99.910896,99.910896,99.910896,99.910896,99.910896,99.954697,99.954697,99.954697,99.988098,100,100,100,100
5,d_6,0.006,3.0209999,5.0207,5.1932001,5.3056002,66.595802,75.092598,81.693497,83.066498,83.094299,83.094299,83.094299,83.152496,83.152496,83.152496,83.152496,83.3647,84.644501,89.439796,89.439796,94.481598,94.785301,95.135498,95.135498,99.266403,99.357903,99.380203,99.417702,99.417702,99.4562,99.737503,99.755402,99.755402,99.758102,99.799599,99.848099,99.848099,99.848099,99.848099,99.848099,99.848099,99.848099,99.848099,99.848099,99.851997,99.851997,99.851997,99.851997,99.856102,99.856102,99.856102,99.858803,99.930298,99.930298,99.930298,99.977501,100,100,100,100
6,d_6,0.0029,2.9196999,4.7003999,4.8850002,4.9878998,66.606598,74.780502,81.597702,83.064903,83.089798,83.089798,83.089798,83.142601,83.142601,83.142601,83.142601,83.3106,84.552597,89.310501,89.310501,94.726196,95.024803,95.369904,95.372704,99.4636,99.542503,99.544998,99.571198,99.571198,99.602798,99.865303,99.873596,99.873596,99.873596,99.892899,99.915199,99.915199,99.915199,99.915199,99.915199,99.915199,99.915199,99.915199,99.915199,99.915199,99.915199,99.915199,99.915199,99.915199,99.915199,99.915199,99.915199,99.951698,99.951698,99.951698,99.987602,100,100,100,100
0,d_60,0.8858,1.275,1.3595001,1.404,1.4245,1.4245,1.5009,1.5009,1.5009,1.5009,1.5009,1.5009,1.5009,1.5009,1.5009,1.5009,1.5732,1.5732,1.5732,1.5732,1.5732,1.5732,1.6271,1.6271,1.6271,1.7939,1.8082,2.0376999,2.0376999,2.0595,2.1259999,2.2590001,2.3766,9.0284996,9.1216002,11.5707,11.964,12.0119,12.0119,12.0119,12.0197,12.0237,12.0237,12.0237,12.1525,12.2888,12.2888,12.4506,14.4445,14.4445,14.4445,14.9461,15.0589,15.0639,15.096,16.255899,16.6479,31.412201,35.425701,100
1,d_60,0.81389999,1.197,1.2579,1.2901,1.3003,1.3003,1.3681,1.3681,1.3681,1.3681,1.3681,1.3681,1.3681,1.3681,1.3681,1.3681,1.4341,1.4341,1.4341,1.4341,1.4341,1.4341,1.4808,1.4808,1.4808,1.6117001,1.6117001,1.7925,1.7925,1.7925,1.841,1.9457999,2.0541,8.8080997,8.8948002,11.3,11.751,11.8052,11.8052,11.8052,11.8052,11.8097,11.8097,11.8097,11.9146,12.1437,12.1437,12.3011,14.2969,14.3118,14.3118,14.7711,14.8826,14.8826,14.9134,16.068899,16.410601,31.447201,35.390099,100
2,d_60,0.67860001,0.99669999,1.0700001,1.1102999,1.1265,1.1265,1.212,1.212,1.212,1.212,1.212,1.212,1.212,1.212,1.212,1.212,1.278,1.278,1.278,1.278,1.278,1.278,1.3252,1.3252,1.3252,1.4457,1.4696,1.6318001,1.6318001,1.641,1.6839,1.7894,1.8781,7.5664001,7.6515999,10.2885,10.6406,10.6867,10.6867,10.6867,10.6867,10.6867,10.6867,10.6867,10.8005,11.0001,11.0001,11.0969,13.3506,13.3506,13.3506,13.7385,13.8473,13.8473,13.8701,14.8869,15.2001,29.2847,33.0369,100
3,d_60,0.6631,1.0108,1.0769,1.1069,1.1301,1.1301,1.1868,1.1868,1.1868,1.1868,1.1868,1.1868,1.1868,1.1868,1.1868,1.1868,1.2489001,1.2489001,1.2489001,1.2489001,1.2489001,1.2489001,1.2982,1.2982,1.2982,1.4263,1.4263,1.5876,1.5876,1.5876,1.6439,1.7568001,1.8375,7.2697001,7.3495002,10.3996,10.8066,10.8585,10.8585,10.8585,10.8585,10.8585,10.8585,10.8585,10.9423,11.1371,11.1371,11.2366,13.1764,13.1764,13.1764,13.5393,13.6338,13.6338,13.6597,14.6979,15.0056,30.8778,34.8559,100
4,d_60,0.65759999,1.0048,1.0929,1.126,1.1357,1.1357,1.2099,1.2099,1.2099,1.2099,1.2099,1.2099,1.2099,1.2099,1.2099,1.2099,1.2841001,1.2841001,1.2841001,1.2841001,1.2841001,1.2841001,1.3265001,1.3265001,1.3265001,1.4528,1.4696,1.6459,1.6459,1.6552,1.7124,1.8341,1.9717,8.9373999,9.0431004,11.9165,12.4194,12.4629,12.4629,12.4629,12.4629,12.4629,12.4629,12.4629,12.5445,12.7421,12.7421,12.8396,14.9315,14.9315,14.9315,15.3237,15.4379,15.4379,15.4695,16.6022,16.939899,31.297001,35.564899,100
5,d_60,0.90490001,1.3925,1.4716001,1.5088,1.5196,1.5196,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.684,1.684,1.684,1.684,1.684,1.684,1.7496001,1.7496001,1.7496001,1.9272,1.9272,2.1250999,2.1250999,2.1250999,2.2005999,2.3304,2.4075999,8.9730997,9.0789003,12.0828,12.4947,12.5629,12.5629,12.5629,12.5722,12.5781,12.5781,12.5781,12.716,12.9157,12.9157,13.0307,15.0757,15.0823,15.0823,15.5934,15.7384,15.7384,15.7831,17.1008,17.497999,33.065701,37.3964,100
6,d_60,0.86489999,1.2414,1.3142999,1.3484,1.3673,1.3673,1.4267,1.4267,1.4267,1.4267,1.4267,1.4267,1.4267,1.4267,1.4267,1.4267,1.4866,1.4866,1.4866,1.4866,1.4866,1.4866,1.5307,1.5307,1.5307,1.673,1.673,1.855,1.855,1.855,1.9114,2.0541,2.1572001,8.9020996,8.9954004,11.6575,12.041,12.1036,12.1036,12.1036,12.1088,12.1088,12.1088,12.1088,12.2152,12.4235,12.4235,12.5451,14.5917,14.5917,14.5917,15.061,15.1751,15.1751,15.2006,16.4048,16.7442,31.839199,35.9687,100
0,d_7,0.037,1.1841,2.8927,8.8341999,9.1981001,13.1773,88.991402,97.474297,97.737,97.747002,97.747002,97.747002,97.765297,97.765297,97.765297,97.765297,97.806,98.2201,98.710297,98.710297,99.027901,99.029198,99.110603,99.110603,99.138496,99.167603,99.171898,99.184502,99.184502,99.205803,99.311302,99.501404,99.540802,99.5812,99.613899,99.8116,99.8312,99.8367,99.8367,99.8367,99.8367,99.8367,99.8367,99.8367,99.8386,99.883797,99.883797,99.883797,99.890297,99.890297,99.890297,99.900497,99.927498,99.927498,99.927498,99.969902,99.974098,99.975304,99.975304,100
1,d_7,0.035500001,1.13,2.7931001,8.6005001,8.9754,12.7379,88.097504,97.581902,97.916,97.923897,97.923897,97.923897,97.942001,97.942001,97.942001,97.942001,97.980301,98.351799,98.798798,98.798798,99.1203,99.122803,99.186798,99.186798,99.2155,99.244003,99.253601,99.268501,99.268501,99.287102,99.382004,99.543297,99.579102,99.615501,99.652199,99.819504,99.8377,99.845703,99.845703,99.845703,99.845703,99.845703,99.845703,99.845703,99.845703,99.903099,99.903099,99.903099,99.911102,99.911102,99.911102,99.917099,99.938103,99.938103,99.938103,99.971397,99.9786,99.9786,99.980698,100
2,d_7,0.0306,0.95039999,2.6707001,8.7110996,9.0602999,12.6064,88.713203,97.916901,98.198303,98.201698,98.201698,98.201698,98.216698,98.216698,98.216698,98.216698,98.251801,98.565498,98.9618,98.9618,99.2304,99.2304,99.293602,99.293602,99.3134,99.3339,99.341003,99.347801,99.347801,99.360001,99.430801,99.579498,99.616402,99.653801,99.678101,99.8414,99.860603,99.865196,99.865196,99.865196,99.865196,99.865196,99.865196,99.865196,99.865196,99.918297,99.918297,99.918297,99.9217,99.9217,99.9217,99.927101,99.945396,99.945396,99.945396,99.975502,99.978401,99.979698,99.980904,100
3,d_7,0.035399999,0.91409999,2.9284,9.0797997,9.4109001,12.9672,90.075798,97.892303,98.182404,98.189697,98.189697,98.189697,98.2052,98.2052,98.2052,98.2052,98.2388,98.554901,98.952301,98.952301,99.2145,99.2145,99.276001,99.276001,99.303802,99.326797,99.326797,99.336899,99.336899,99.346001,99.417999,99.578003,99.6092,99.636101,99.666,99.825798,99.841103,99.8498,99.8498,99.8498,99.8498,99.8498,99.8498,99.8498,99.8498,99.9002,99.9002,99.9002,99.903397,99.903397,99.903397,99.909698,99.930603,99.930603,99.930603,99.968903,99.9767,99.9767,99.9767,100
4,d_7,0.0337,0.93040001,2.5620999,8.5032997,8.8289003,12.5608,89.9328,97.8536,98.146103,98.156502,98.156502,98.156502,98.177902,98.177902,98.177902,98.177902,98.210197,98.537498,98.959396,98.959396,99.182297,99.182297,99.246498,99.246498,99.270302,99.2938,99.302002,99.310204,99.310204,99.321198,99.395401,99.548798,99.587898,99.624802,99.6698,99.8367,99.858902,99.861298,99.861298,99.861298,99.861298,99.861298,99.861298,99.861298,99.861298,99.916199,99.916199,99.916199,99.923203,99.923203,99.923203,99.930901,99.949501,99.949501,99.949501,99.975998,99.979301,99.979301,99.980598,100
5,d_7,0.038600001,1.2168,2.9969001,8.9882002,9.3502998,13.5071,89.133003,97.286903,97.592102,97.5998,97.5998,97.5998,97.6175,97.6175,97.6175,97.6175,97.661499,98.102898,98.642799,98.642799,98.995697,98.995697,99.085602,99.085602,99.120697,99.151802,99.156502,99.168098,99.168098,99.182701,99.280998,99.475502,99.509598,99.547096,99.595299,99.792198,99.812599,99.823898,99.823898,99.823898,99.823898,99.823898,99.823898,99.823898,99.827003,99.875504,99.875504,99.875504,99.887901,99.887901,99.887901,99.900803,99.928101,99.928101,99.928101,99.9664,99.970802,99.972397,99.975098,100
6,d_7,0.036200002,1.0281,2.7557001,8.7999001,9.1534004,13.1414,88.9608,97.678101,98.038101,98.043198,98.043198,98.043198,98.058502,98.058502,98.058502,98.058502,98.092102,98.4674,98.922302,98.922302,99.201698,99.201698,99.280502,99.280502,99.308899,99.334503,99.334503,99.341003,99.341003,99.351501,99.435402,99.593597,99.626999,99.660896,99.691597,99.844398,99.859497,99.870796,99.870796,99.870796,99.870796,99.870796,99.870796,99.870796,99.870796,99.922997,99.922997,99.922997,99.926102,99.926102,99.926102,99.931503,99.947197,99.947197,99.947197,99.976501,99.978104,99.978104,99.978104,100
0,d_8,0.004,1.3376,1.5517,1.7956001,1.9005001,11.0641,33.4277,93.249802,97.795601,97.801598,97.801598,97.801598,97.819504,97.819504,97.819504,97.819504,97.856697,98.4151,99.087402,99.087402,99.519203,99.519203,99.624001,99.624001,99.646103,99.680199,99.680199,99.687202,99.687202,99.703903,99.832001,99.883904,99.883904,99.883904,99.8899,99.9524,99.9524,99.9524,99.9524,99.9524,99.9524,99.9524,99.9524,99.9524,99.9524,99.9524,99.9524,99.9524,99.9524,99.9524,99.9524,99.9524,99.976799,99.976799,99.976799,100,100,100,100,100
